date,temperature,humidity,rainfall_mm,month,year,season
2012-04-15 21:00:00,14.6,76,0.0,4,2012,Spring
2012-04-15 22:00:00,14.8,76,4.51,4,2012,Spring
2012-04-15 23:00:00,14.9,78,0.0,4,2012,Spring
2012-04-16 00:00:00,15.7,77,0.0,4,2012,Spring
2012-04-16 01:00:00,14.6,89,1.95,4,2012,Spring
2012-04-16 02:00:00,14.9,90,0.0,4,2012,Spring
2012-04-16 03:00:00,14.4,90,6.0,4,2012,Spring
2012-04-16 04:00:00,15.2,84,0.0,4,2012,Spring
2012-04-16 05:00:00,15.3,82,0.0,4,2012,Spring
2012-04-16 06:00:00,15.7,79,0.0,4,2012,Spring
2012-04-16 07:00:00,17.0,76,2.17,4,2012,Spring
2012-04-16 08:00:00,19.3,69,13.39,4,2012,Spring
2012-04-16 09:00:00,22.2,58,0.0,4,2012,Spring
2012-04-16 10:00:00,24.9,47,0.0,4,2012,Spring
2012-04-16 11:00:00,24.1,47,0.0,4,2012,Spring
2012-04-16 12:00:00,24.8,44,0.0,4,2012,Spring
2012-04-16 13:00:00,25.4,44,0.0,4,2012,Spring
2012-04-16 14:00:00,26.6,41,0.0,4,2012,Spring
2012-04-16 15:00:00,27.4,37,0.0,4,2012,Spring
2012-04-16 16:00:00,27.8,37,3.28,4,2012,Spring
2012-04-16 17:00:00,27.3,37,0.04,4,2012,Spring
2012-04-16 18:00:00,26.7,38,0.0,4,2012,Spring
2012-04-16 19:00:00,26.4,40,0.0,4,2012,Spring
2012-04-16 20:00:00,20.5,73,0.0,4,2012,Spring
2012-04-16 21:00:00,19.3,80,0.0,4,2012,Spring
2012-04-16 22:00:00,19.4,74,3.86,4,2012,Spring
2012-04-16 23:00:00,19.5,71,0.0,4,2012,Spring
2012-04-17 00:00:00,19.0,62,0.0,4,2012,Spring
2012-04-17 01:00:00,18.9,55,2.92,4,2012,Spring
2012-04-17 02:00:00,17.4,43,3.76,4,2012,Spring
2012-04-17 03:00:00,15.4,55,2.59,4,2012,Spring
2012-04-17 04:00:00,14.5,57,0.0,4,2012,Spring
2012-04-17 05:00:00,13.5,60,0.0,4,2012,Spring
2012-04-17 06:00:00,11.9,52,0.0,4,2012,Spring
2012-04-17 07:00:00,10.9,54,0.85,4,2012,Spring
2012-04-17 08:00:00,10.2,51,0.0,4,2012,Spring
2012-04-17 09:00:00,10.2,45,3.75,4,2012,Spring
2012-04-17 10:00:00,10.9,43,16.38,4,2012,Spring
2012-04-17 11:00:00,11.5,42,0.0,4,2012,Spring
2012-04-17 12:00:00,12.0,41,0.0,4,2012,Spring
2012-04-17 13:00:00,12.2,42,2.89,4,2012,Spring
2012-04-17 14:00:00,12.6,41,0.0,4,2012,Spring
2012-04-17 15:00:00,12.7,40,0.0,4,2012,Spring
2012-04-17 16:00:00,11.6,41,0.0,4,2012,Spring
2012-04-17 17:00:00,11.1,41,1.35,4,2012,Spring
2012-04-17 18:00:00,9.5,42,0.0,4,2012,Spring
2012-04-17 19:00:00,8.5,41,0.0,4,2012,Spring
2012-04-17 20:00:00,7.4,41,0.0,4,2012,Spring
2012-04-17 21:00:00,6.1,43,0.0,4,2012,Spring
2012-04-17 22:00:00,5.4,46,0.0,4,2012,Spring
2012-04-17 23:00:00,3.9,53,12.61,4,2012,Spring
2012-04-18 00:00:00,2.9,56,0.0,4,2012,Spring
2012-04-18 01:00:00,2.4,55,0.0,4,2012,Spring
2012-04-18 02:00:00,0.9,58,0.0,4,2012,Spring
2012-04-18 03:00:00,1.1,55,0.0,4,2012,Spring
2012-04-18 04:00:00,0.4,58,3.3,4,2012,Spring
2012-04-18 05:00:00,-1.0,64,1.36,4,2012,Spring
2012-04-18 06:00:00,0.9,59,0.0,4,2012,Spring
2012-04-18 07:00:00,2.5,53,0.0,4,2012,Spring
2012-04-18 08:00:00,3.3,51,14.55,4,2012,Spring
2012-04-18 09:00:00,4.5,47,0.0,4,2012,Spring
2012-04-18 10:00:00,5.3,47,0.0,4,2012,Spring
2012-04-18 11:00:00,6.9,48,0.0,4,2012,Spring
2012-04-18 12:00:00,7.3,43,0.0,4,2012,Spring
2012-04-18 13:00:00,8.6,43,0.0,4,2012,Spring
2012-04-18 14:00:00,9.3,41,0.0,4,2012,Spring
2012-04-18 15:00:00,10.4,38,0.0,4,2012,Spring
2012-04-18 16:00:00,10.3,37,0.0,4,2012,Spring
2012-04-18 17:00:00,10.2,36,3.89,4,2012,Spring
2012-04-18 18:00:00,10.0,33,0.94,4,2012,Spring
2012-04-18 19:00:00,8.4,42,0.0,4,2012,Spring
2012-04-18 20:00:00,7.6,44,0.0,4,2012,Spring
2012-04-18 21:00:00,7.9,42,0.0,4,2012,Spring
2012-04-18 22:00:00,8.4,41,0.0,4,2012,Spring
2012-04-18 23:00:00,6.8,51,0.0,4,2012,Spring
2012-04-19 00:00:00,6.5,52,0.0,4,2012,Spring
2012-04-19 01:00:00,5.5,55,0.0,4,2012,Spring
2012-04-19 02:00:00,3.3,64,1.22,4,2012,Spring
2012-04-19 03:00:00,4.4,57,0.0,4,2012,Spring
2012-04-19 04:00:00,3.4,62,0.0,4,2012,Spring
2012-04-19 05:00:00,3.4,63,0.0,4,2012,Spring
2012-04-19 06:00:00,4.7,67,0.0,4,2012,Spring
2012-04-19 07:00:00,7.1,59,4.44,4,2012,Spring
2012-04-19 08:00:00,8.6,50,0.0,4,2012,Spring
2012-04-19 09:00:00,11.8,43,19.94,4,2012,Spring
2012-04-19 10:00:00,14.0,37,4.22,4,2012,Spring
2012-04-19 11:00:00,15.8,35,0.0,4,2012,Spring
2012-04-19 12:00:00,16.6,35,0.0,4,2012,Spring
2012-04-19 13:00:00,18.4,33,0.0,4,2012,Spring
2012-04-19 14:00:00,19.3,33,0.0,4,2012,Spring
2012-04-19 15:00:00,20.2,34,9.9,4,2012,Spring
2012-04-19 16:00:00,20.7,33,4.03,4,2012,Spring
2012-04-19 17:00:00,20.0,36,4.99,4,2012,Spring
2012-04-19 18:00:00,18.7,39,0.0,4,2012,Spring
2012-04-19 19:00:00,18.0,40,0.0,4,2012,Spring
2012-04-19 20:00:00,16.6,45,0.0,4,2012,Spring
2012-04-19 21:00:00,16.1,46,0.0,4,2012,Spring
2012-04-19 22:00:00,13.9,54,0.0,4,2012,Spring
2012-04-19 23:00:00,12.6,58,0.0,4,2012,Spring
2012-04-20 00:00:00,12.5,50,2.83,4,2012,Spring
2012-04-20 01:00:00,10.9,53,0.0,4,2012,Spring
2012-04-20 02:00:00,9.9,55,0.0,4,2012,Spring
2012-04-20 03:00:00,9.1,59,0.0,4,2012,Spring
2012-04-20 04:00:00,8.8,58,0.0,4,2012,Spring
2012-04-20 05:00:00,8.7,52,3.12,4,2012,Spring
2012-04-20 06:00:00,7.8,56,0.19,4,2012,Spring
2012-04-20 07:00:00,6.9,63,3.1,4,2012,Spring
2012-04-20 08:00:00,6.1,72,0.0,4,2012,Spring
2012-04-20 09:00:00,6.3,71,0.0,4,2012,Spring
2012-04-20 10:00:00,6.6,70,2.93,4,2012,Spring
2012-04-20 11:00:00,6.9,66,0.0,4,2012,Spring
2012-04-20 12:00:00,7.2,68,16.35,4,2012,Spring
2012-04-20 13:00:00,7.5,68,0.0,4,2012,Spring
2012-04-20 14:00:00,9.6,64,1.95,4,2012,Spring
2012-04-20 15:00:00,9.5,64,0.0,4,2012,Spring
2012-04-20 16:00:00,8.4,68,0.0,4,2012,Spring
2012-04-20 17:00:00,7.8,70,18.94,4,2012,Spring
2012-04-20 18:00:00,7.4,73,0.0,4,2012,Spring
2012-04-20 19:00:00,7.0,77,0.0,4,2012,Spring
2012-04-20 20:00:00,6.9,79,0.0,4,2012,Spring
2012-04-20 21:00:00,6.6,81,19.72,4,2012,Spring
2012-04-20 22:00:00,6.5,81,0.0,4,2012,Spring
2012-04-20 23:00:00,6.6,81,3.58,4,2012,Spring
2012-04-21 00:00:00,6.3,83,0.0,4,2012,Spring
2012-04-21 01:00:00,6.4,85,0.0,4,2012,Spring
2012-04-21 02:00:00,5.7,86,0.0,4,2012,Spring
2012-04-21 03:00:00,5.5,86,0.0,4,2012,Spring
2012-04-21 04:00:00,5.7,85,0.0,4,2012,Spring
2012-04-21 05:00:00,6.0,84,0.0,4,2012,Spring
2012-04-21 06:00:00,6.2,82,7.51,4,2012,Spring
2012-04-21 07:00:00,6.4,81,0.0,4,2012,Spring
2012-04-21 08:00:00,6.2,82,0.0,4,2012,Spring
2012-04-21 09:00:00,5.5,86,0.0,4,2012,Spring
2012-04-21 10:00:00,5.5,86,0.0,4,2012,Spring
2012-04-21 11:00:00,5.6,86,0.0,4,2012,Spring
2012-04-21 12:00:00,5.5,86,0.0,4,2012,Spring
2012-04-21 13:00:00,6.1,85,0.0,4,2012,Spring
2012-04-21 14:00:00,6.1,86,0.0,4,2012,Spring
2012-04-21 15:00:00,5.7,85,0.0,4,2012,Spring
2012-04-21 16:00:00,5.3,82,2.28,4,2012,Spring
2012-04-21 17:00:00,4.8,86,0.0,4,2012,Spring
2012-04-21 18:00:00,3.8,86,0.85,4,2012,Spring
2012-04-21 19:00:00,3.4,84,0.0,4,2012,Spring
2012-04-21 20:00:00,2.6,86,3.05,4,2012,Spring
2012-04-21 21:00:00,2.6,85,0.0,4,2012,Spring
2012-04-21 22:00:00,1.9,86,4.01,4,2012,Spring
2012-04-21 23:00:00,1.6,87,13.04,4,2012,Spring
2012-04-22 00:00:00,1.5,86,0.0,4,2012,Spring
2012-04-22 01:00:00,1.4,87,0.0,4,2012,Spring
2012-04-22 02:00:00,0.6,89,0.0,4,2012,Spring
2012-04-22 03:00:00,0.8,89,0.0,4,2012,Spring
2012-04-22 04:00:00,1.2,90,0.0,4,2012,Spring
2012-04-22 05:00:00,1.8,86,13.75,4,2012,Spring
2012-04-22 06:00:00,1.9,85,0.0,4,2012,Spring
2012-04-22 07:00:00,2.4,81,0.0,4,2012,Spring
2012-04-22 08:00:00,2.8,75,0.0,4,2012,Spring
2012-04-22 09:00:00,3.3,73,0.0,4,2012,Spring
2012-04-22 10:00:00,4.0,74,0.0,4,2012,Spring
2012-04-22 11:00:00,4.6,71,0.0,4,2012,Spring
2012-04-22 12:00:00,5.0,68,0.0,4,2012,Spring
2012-04-22 13:00:00,5.2,67,4.41,4,2012,Spring
2012-04-22 14:00:00,5.9,65,0.0,4,2012,Spring
2012-04-22 15:00:00,6.0,63,0.0,4,2012,Spring
2012-04-22 16:00:00,6.4,64,4.43,4,2012,Spring
2012-04-22 17:00:00,6.3,63,0.0,4,2012,Spring
2012-04-22 18:00:00,6.5,63,1.43,4,2012,Spring
2012-04-22 19:00:00,6.1,67,4.99,4,2012,Spring
2012-04-22 20:00:00,5.3,66,0.0,4,2012,Spring
2012-04-22 21:00:00,4.3,68,3.11,4,2012,Spring
2012-04-22 22:00:00,2.8,75,11.98,4,2012,Spring
2012-04-22 23:00:00,2.0,82,0.31,4,2012,Spring
2012-04-23 00:00:00,1.9,82,0.0,4,2012,Spring
2012-04-23 01:00:00,1.1,85,0.0,4,2012,Spring
2012-04-23 02:00:00,1.1,85,17.25,4,2012,Spring
2012-04-23 03:00:00,1.7,84,4.69,4,2012,Spring
2012-04-23 04:00:00,2.0,82,0.0,4,2012,Spring
2012-04-23 05:00:00,1.9,86,0.0,4,2012,Spring
2012-04-23 06:00:00,2.1,84,0.0,4,2012,Spring
2012-04-23 07:00:00,2.3,82,0.0,4,2012,Spring
2012-04-23 08:00:00,2.8,84,0.0,4,2012,Spring
2012-04-23 09:00:00,3.1,84,0.0,4,2012,Spring
2012-04-23 10:00:00,3.7,83,0.0,4,2012,Spring
2012-04-23 11:00:00,4.1,84,0.0,4,2012,Spring
2012-04-23 12:00:00,4.6,83,0.0,4,2012,Spring
2012-04-23 13:00:00,5.0,83,0.0,4,2012,Spring
2012-04-23 14:00:00,5.3,80,16.39,4,2012,Spring
2012-04-23 15:00:00,5.7,79,11.6,4,2012,Spring
2012-04-23 16:00:00,5.6,80,0.0,4,2012,Spring
2012-04-23 17:00:00,5.9,81,1.63,4,2012,Spring
2012-04-23 18:00:00,5.9,80,0.0,4,2012,Spring
2012-04-23 19:00:00,5.4,86,0.0,4,2012,Spring
2012-04-23 20:00:00,5.7,86,0.0,4,2012,Spring
2012-04-23 21:00:00,5.6,86,0.0,4,2012,Spring
2012-04-23 22:00:00,5.5,88,0.0,4,2012,Spring
2012-04-23 23:00:00,5.6,89,0.0,4,2012,Spring
2012-04-24 00:00:00,5.7,90,0.0,4,2012,Spring
2012-04-24 01:00:00,6.7,90,0.0,4,2012,Spring
2012-04-24 02:00:00,6.1,89,0.73,4,2012,Spring
2012-04-24 03:00:00,7.0,90,0.0,4,2012,Spring
2012-04-24 04:00:00,7.5,80,0.77,4,2012,Spring
2012-04-24 05:00:00,7.1,76,0.0,4,2012,Spring
2012-04-24 06:00:00,6.8,79,0.0,4,2012,Spring
2012-04-24 07:00:00,5.5,84,0.0,4,2012,Spring
2012-04-24 08:00:00,6.6,82,0.0,4,2012,Spring
2012-04-24 09:00:00,7.7,64,0.69,4,2012,Spring
2012-04-24 10:00:00,7.2,66,0.0,4,2012,Spring
2012-04-24 11:00:00,8.8,59,0.0,4,2012,Spring
2012-04-24 12:00:00,8.9,69,0.0,4,2012,Spring
2012-04-24 13:00:00,8.0,62,0.0,4,2012,Spring
2012-04-24 14:00:00,8.0,59,0.0,4,2012,Spring
2012-04-24 15:00:00,8.4,64,0.0,4,2012,Spring
2012-04-24 16:00:00,8.1,55,0.0,4,2012,Spring
2012-04-24 17:00:00,8.0,59,0.0,4,2012,Spring
2012-04-24 18:00:00,7.7,60,0.0,4,2012,Spring
2012-04-24 19:00:00,7.1,61,0.28,4,2012,Spring
2012-04-24 20:00:00,6.9,61,0.0,4,2012,Spring
2012-04-24 21:00:00,6.6,62,0.0,4,2012,Spring
2012-04-24 22:00:00,6.0,61,2.87,4,2012,Spring
2012-04-24 23:00:00,5.4,64,0.0,4,2012,Spring
2012-04-25 00:00:00,4.9,68,4.31,4,2012,Spring
2012-04-25 01:00:00,5.5,64,0.0,4,2012,Spring
2012-04-25 02:00:00,4.5,71,0.0,4,2012,Spring
2012-04-25 03:00:00,4.4,71,4.95,4,2012,Spring
2012-04-25 04:00:00,4.8,70,1.86,4,2012,Spring
2012-04-25 05:00:00,4.5,73,0.0,4,2012,Spring
2012-04-25 06:00:00,5.2,70,0.0,4,2012,Spring
2012-04-25 07:00:00,5.5,71,2.46,4,2012,Spring
2012-04-25 08:00:00,4.9,79,0.0,4,2012,Spring
2012-04-25 09:00:00,5.1,86,1.81,4,2012,Spring
2012-04-25 10:00:00,6.1,80,2.03,4,2012,Spring
2012-04-25 11:00:00,7.8,70,0.0,4,2012,Spring
2012-04-25 12:00:00,8.0,65,0.0,4,2012,Spring
2012-04-25 13:00:00,8.7,55,0.63,4,2012,Spring
2012-04-25 14:00:00,9.8,57,0.0,4,2012,Spring
2012-04-25 15:00:00,7.7,60,7.63,4,2012,Spring
2012-04-25 16:00:00,8.8,48,0.0,4,2012,Spring
2012-04-25 17:00:00,8.8,48,0.0,4,2012,Spring
2012-04-25 18:00:00,8.0,50,0.0,4,2012,Spring
2012-04-25 19:00:00,7.3,60,0.0,4,2012,Spring
2012-04-25 20:00:00,7.3,59,0.0,4,2012,Spring
2012-04-25 21:00:00,7.0,61,0.0,4,2012,Spring
2012-04-25 22:00:00,6.2,65,0.0,4,2012,Spring
2012-04-25 23:00:00,6.0,66,0.0,4,2012,Spring
2012-04-26 00:00:00,5.8,71,0.0,4,2012,Spring
2012-04-26 01:00:00,4.9,72,0.0,4,2012,Spring
2012-04-26 02:00:00,3.7,74,0.0,4,2012,Spring
2012-04-26 03:00:00,3.5,74,0.0,4,2012,Spring
2012-04-26 04:00:00,2.7,74,0.0,4,2012,Spring
2012-04-26 05:00:00,2.6,75,0.0,4,2012,Spring
2012-04-26 06:00:00,3.2,76,1.43,4,2012,Spring
2012-04-26 07:00:00,5.5,72,19.55,4,2012,Spring
2012-04-26 08:00:00,6.2,68,0.0,4,2012,Spring
2012-04-26 09:00:00,6.9,60,0.0,4,2012,Spring
2012-04-26 10:00:00,8.8,55,0.0,4,2012,Spring
2012-04-26 11:00:00,9.6,52,1.84,4,2012,Spring
2012-04-26 12:00:00,9.8,52,0.0,4,2012,Spring
2012-04-26 13:00:00,10.3,52,0.0,4,2012,Spring
2012-04-26 14:00:00,11.0,45,3.98,4,2012,Spring
2012-04-26 15:00:00,11.2,44,0.0,4,2012,Spring
2012-04-26 16:00:00,11.4,43,0.0,4,2012,Spring
2012-04-26 17:00:00,11.0,51,0.0,4,2012,Spring
2012-04-26 18:00:00,8.6,80,0.0,4,2012,Spring
2012-04-26 19:00:00,8.3,83,1.25,4,2012,Spring
2012-04-26 20:00:00,8.1,85,0.0,4,2012,Spring
2012-04-26 21:00:00,8.0,88,0.0,4,2012,Spring
2012-04-26 22:00:00,7.6,88,3.96,4,2012,Spring
2012-04-26 23:00:00,6.9,90,0.0,4,2012,Spring
2012-04-27 00:00:00,5.8,89,0.76,4,2012,Spring
2012-04-27 01:00:00,4.8,86,0.0,4,2012,Spring
2012-04-27 02:00:00,4.7,87,0.0,4,2012,Spring
2012-04-27 03:00:00,4.4,83,0.0,4,2012,Spring
2012-04-27 04:00:00,4.2,80,0.0,4,2012,Spring
2012-04-27 05:00:00,3.3,76,5.6,4,2012,Spring
2012-04-27 06:00:00,2.5,74,0.0,4,2012,Spring
2012-04-27 07:00:00,1.8,71,0.0,4,2012,Spring
2012-04-27 08:00:00,2.3,69,0.0,4,2012,Spring
2012-04-27 09:00:00,2.7,65,12.02,4,2012,Spring
2012-04-27 10:00:00,3.7,61,0.0,4,2012,Spring
2012-04-27 11:00:00,3.0,61,0.77,4,2012,Spring
2012-04-27 12:00:00,2.7,61,0.0,4,2012,Spring
2012-04-27 13:00:00,2.7,57,0.0,4,2012,Spring
2012-04-27 14:00:00,1.9,59,0.0,4,2012,Spring
2012-04-27 15:00:00,2.5,57,16.54,4,2012,Spring
2012-04-27 16:00:00,2.1,55,0.0,4,2012,Spring
2012-04-27 17:00:00,1.7,55,0.85,4,2012,Spring
2012-04-27 18:00:00,1.0,54,0.0,4,2012,Spring
2012-04-27 19:00:00,0.7,53,0.0,4,2012,Spring
2012-04-27 20:00:00,0.5,56,0.0,4,2012,Spring
2012-04-27 21:00:00,0.2,58,0.0,4,2012,Spring
2012-04-27 22:00:00,0.2,55,0.0,4,2012,Spring
2012-04-27 23:00:00,0.3,55,12.65,4,2012,Spring
2012-04-28 00:00:00,0.2,57,0.0,4,2012,Spring
2012-04-28 01:00:00,-0.2,55,0.0,4,2012,Spring
2012-04-28 02:00:00,-0.4,56,0.0,4,2012,Spring
2012-04-28 03:00:00,-0.8,53,0.0,4,2012,Spring
2012-04-28 04:00:00,-1.3,52,0.0,4,2012,Spring
2012-04-28 05:00:00,-1.5,54,0.8,4,2012,Spring
2012-04-28 06:00:00,-2.1,52,0.0,4,2012,Spring
2012-04-28 07:00:00,-1.3,52,0.0,4,2012,Spring
2012-04-28 08:00:00,-0.4,48,0.0,4,2012,Spring
2012-04-28 09:00:00,0.6,46,0.0,4,2012,Spring
2012-04-28 10:00:00,2.0,50,0.56,4,2012,Spring
2012-04-28 11:00:00,3.9,36,0.0,4,2012,Spring
2012-04-28 12:00:00,5.0,34,0.0,4,2012,Spring
2012-04-28 13:00:00,5.4,29,0.0,4,2012,Spring
2012-04-28 14:00:00,6.4,28,0.0,4,2012,Spring
2012-04-28 15:00:00,7.2,27,1.96,4,2012,Spring
2012-04-28 16:00:00,7.4,26,0.63,4,2012,Spring
2012-04-28 17:00:00,7.7,25,1.18,4,2012,Spring
2012-04-28 18:00:00,7.2,25,0.0,4,2012,Spring
2012-04-28 19:00:00,6.1,27,0.0,4,2012,Spring
2012-04-28 20:00:00,4.1,34,10.81,4,2012,Spring
2012-04-28 21:00:00,2.3,41,0.0,4,2012,Spring
2012-04-28 22:00:00,1.9,41,0.0,4,2012,Spring
2012-04-28 23:00:00,0.8,47,2.62,4,2012,Spring
2012-04-29 00:00:00,0.8,49,1.17,4,2012,Spring
2012-04-29 01:00:00,1.3,47,0.0,4,2012,Spring
2012-04-29 02:00:00,1.3,52,0.0,4,2012,Spring
2012-04-29 03:00:00,0.8,53,15.02,4,2012,Spring
2012-04-29 04:00:00,-0.1,57,8.98,4,2012,Spring
2012-04-29 05:00:00,0.9,42,0.0,4,2012,Spring
2012-04-29 06:00:00,1.2,38,0.0,4,2012,Spring
2012-04-29 07:00:00,1.8,35,0.0,4,2012,Spring
2012-04-29 08:00:00,2.6,34,4.74,4,2012,Spring
2012-04-29 09:00:00,4.3,30,3.7,4,2012,Spring
2012-04-29 10:00:00,5.5,28,0.0,4,2012,Spring
2012-04-29 11:00:00,6.2,27,0.0,4,2012,Spring
2012-04-29 12:00:00,7.4,27,5.15,4,2012,Spring
2012-04-29 13:00:00,8.4,24,3.53,4,2012,Spring
2012-04-29 14:00:00,8.7,22,0.0,4,2012,Spring
2012-04-29 15:00:00,9.0,21,9.68,4,2012,Spring
2012-04-29 16:00:00,9.2,21,0.0,4,2012,Spring
2012-04-29 17:00:00,9.0,22,0.0,4,2012,Spring
2012-04-29 18:00:00,8.1,23,0.0,4,2012,Spring
2012-04-29 19:00:00,6.9,25,0.0,4,2012,Spring
2012-04-29 20:00:00,6.3,27,0.0,4,2012,Spring
2012-04-29 21:00:00,5.4,29,4.68,4,2012,Spring
2012-04-29 22:00:00,5.1,31,0.0,4,2012,Spring
2012-04-29 23:00:00,4.1,34,0.0,4,2012,Spring
2012-04-30 00:00:00,3.3,36,5.93,4,2012,Spring
2012-04-30 01:00:00,2.2,41,0.0,4,2012,Spring
2012-04-30 02:00:00,3.2,36,0.0,4,2012,Spring
2012-04-30 03:00:00,2.4,42,0.0,4,2012,Spring
2012-04-30 04:00:00,0.7,48,0.0,4,2012,Spring
2012-04-30 05:00:00,-0.7,63,11.7,4,2012,Spring
2012-04-30 06:00:00,3.0,59,0.0,4,2012,Spring
2012-04-30 07:00:00,6.0,38,0.0,4,2012,Spring
2012-04-30 08:00:00,6.6,39,0.0,4,2012,Spring
2012-04-30 09:00:00,7.2,37,0.0,4,2012,Spring
2012-04-30 10:00:00,7.6,35,3.77,4,2012,Spring
2012-04-30 11:00:00,9.3,35,0.0,4,2012,Spring
2012-04-30 12:00:00,10.1,39,17.26,4,2012,Spring
2012-04-30 13:00:00,12.4,31,0.28,4,2012,Spring
2012-04-30 14:00:00,12.4,34,0.0,4,2012,Spring
2012-04-30 15:00:00,12.5,31,0.0,4,2012,Spring
2012-04-30 16:00:00,12.9,31,0.0,4,2012,Spring
2012-04-30 17:00:00,12.7,30,0.0,4,2012,Spring
2012-04-30 18:00:00,12.5,31,0.0,4,2012,Spring
2012-04-30 19:00:00,12.2,33,4.48,4,2012,Spring
2012-04-30 20:00:00,12.1,35,9.71,4,2012,Spring
2012-04-30 21:00:00,12.2,33,0.0,4,2012,Spring
2012-04-30 22:00:00,12.0,34,0.0,4,2012,Spring
2012-04-30 23:00:00,11.1,40,0.0,4,2012,Spring
2012-05-01 00:00:00,11.4,39,0.0,5,2012,Spring
2012-05-01 01:00:00,10.8,44,0.0,5,2012,Spring
2012-05-01 02:00:00,9.7,57,0.0,5,2012,Spring
2012-05-01 03:00:00,8.8,68,0.6,5,2012,Spring
2012-05-01 04:00:00,8.4,72,2.66,5,2012,Spring
2012-05-01 05:00:00,7.8,83,0.0,5,2012,Spring
2012-05-01 06:00:00,7.8,87,0.0,5,2012,Spring
2012-05-01 07:00:00,7.9,87,0.0,5,2012,Spring
2012-05-01 08:00:00,8.0,87,0.0,5,2012,Spring
2012-05-01 09:00:00,8.4,90,0.0,5,2012,Spring
2012-05-01 10:00:00,9.2,86,0.0,5,2012,Spring
2012-05-01 11:00:00,9.5,84,0.0,5,2012,Spring
2012-05-01 12:00:00,10.9,82,0.0,5,2012,Spring
2012-05-01 13:00:00,10.6,81,10.16,5,2012,Spring
2012-05-01 14:00:00,11.0,81,3.29,5,2012,Spring
2012-05-01 15:00:00,10.4,84,17.31,5,2012,Spring
2012-05-01 16:00:00,9.9,87,0.0,5,2012,Spring
2012-05-01 17:00:00,10.0,90,0.0,5,2012,Spring
2012-05-01 18:00:00,9.7,90,2.0,5,2012,Spring
2012-05-01 19:00:00,9.6,91,0.0,5,2012,Spring
2012-05-01 20:00:00,9.3,92,0.0,5,2012,Spring
2012-05-01 21:00:00,9.2,92,4.0,5,2012,Spring
2012-05-01 22:00:00,9.1,92,0.0,5,2012,Spring
2012-05-01 23:00:00,9.1,92,0.0,5,2012,Spring
2012-05-02 00:00:00,9.0,93,0.0,5,2012,Spring
2012-05-02 01:00:00,8.6,95,0.0,5,2012,Spring
2012-05-02 02:00:00,8.8,93,8.22,5,2012,Spring
2012-05-02 03:00:00,8.8,93,0.0,5,2012,Spring
2012-05-02 04:00:00,8.6,93,0.0,5,2012,Spring
2012-05-02 05:00:00,8.4,93,0.16,5,2012,Spring
2012-05-02 06:00:00,8.6,93,0.0,5,2012,Spring
2012-05-02 07:00:00,8.4,93,0.0,5,2012,Spring
2012-05-02 08:00:00,8.4,92,0.0,5,2012,Spring
2012-05-02 09:00:00,8.9,90,0.0,5,2012,Spring
2012-05-02 10:00:00,9.5,89,0.0,5,2012,Spring
2012-05-02 11:00:00,10.3,86,0.0,5,2012,Spring
2012-05-02 12:00:00,11.2,81,17.28,5,2012,Spring
2012-05-02 13:00:00,11.8,79,8.9,5,2012,Spring
2012-05-02 14:00:00,13.0,74,11.47,5,2012,Spring
2012-05-02 15:00:00,14.0,72,0.0,5,2012,Spring
2012-05-02 16:00:00,14.9,68,0.0,5,2012,Spring
2012-05-02 17:00:00,15.4,65,0.0,5,2012,Spring
2012-05-02 18:00:00,15.4,66,0.0,5,2012,Spring
2012-05-02 19:00:00,15.2,66,0.0,5,2012,Spring
2012-05-02 20:00:00,14.2,71,0.0,5,2012,Spring
2012-05-02 21:00:00,14.2,66,0.0,5,2012,Spring
2012-05-02 22:00:00,13.5,68,0.0,5,2012,Spring
2012-05-02 23:00:00,11.9,81,0.0,5,2012,Spring
2012-05-03 00:00:00,11.6,83,0.0,5,2012,Spring
2012-05-03 01:00:00,11.4,85,4.1,5,2012,Spring
2012-05-03 02:00:00,11.4,83,0.0,5,2012,Spring
2012-05-03 03:00:00,11.2,83,0.0,5,2012,Spring
2012-05-03 04:00:00,11.1,83,0.0,5,2012,Spring
2012-05-03 05:00:00,11.0,84,1.64,5,2012,Spring
2012-05-03 06:00:00,11.4,82,0.0,5,2012,Spring
2012-05-03 07:00:00,11.7,81,0.0,5,2012,Spring
2012-05-03 08:00:00,12.4,79,0.0,5,2012,Spring
2012-05-03 09:00:00,13.6,77,0.0,5,2012,Spring
2012-05-03 10:00:00,14.2,75,1.11,5,2012,Spring
2012-05-03 11:00:00,15.4,72,0.0,5,2012,Spring
2012-05-03 12:00:00,15.7,70,4.12,5,2012,Spring
2012-05-03 13:00:00,15.9,71,0.0,5,2012,Spring
2012-05-03 14:00:00,16.2,70,0.0,5,2012,Spring
2012-05-03 15:00:00,16.2,71,0.0,5,2012,Spring
2012-05-03 16:00:00,16.5,72,6.78,5,2012,Spring
2012-05-03 17:00:00,16.4,72,15.26,5,2012,Spring
2012-05-03 18:00:00,15.8,78,0.0,5,2012,Spring
2012-05-03 19:00:00,15.7,76,0.0,5,2012,Spring
2012-05-03 20:00:00,15.1,77,0.0,5,2012,Spring
2012-05-03 21:00:00,14.2,80,0.0,5,2012,Spring
2012-05-03 22:00:00,13.8,79,0.0,5,2012,Spring
2012-05-03 23:00:00,13.8,80,0.0,5,2012,Spring
2012-05-04 00:00:00,13.5,83,13.43,5,2012,Spring
